genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
Cq0001.00	SHAPES_DATA	3321.0	3314.0	1.00211225106	219.96551013	65	67	65	2225.19903643	1714.01535682	34	True	2225.20043945	1713.98168945	65.5936126709	62.8460159302	152.717437744	0.286394363095	126885.0
Cq0001.00	SHAPES_DATA	3006.0	3033.0	0.991097922849	217.237588286	63	62	50	2517.25149701	1691.09680639	24	True	2517.25170898	1691.09082031	62.4708938599	59.828289032	61.0632133484	0.287773083099	126885.0
Cq0001.00	SHAPES_DATA	1465.0	1658.5	0.883328308713	213.823374748	48	46	42	2852.3221843	1679.7883959	21	True	2851.40649414	1680.59863281	46.5248146057	42.0631561279	58.5055580139	0.427317705135	126885.0
Cq0001.00	SHAPES_DATA	2560.0	2539.0	1.00827097282	194.166520596	55	60	57	1756.5796875	1676.45351562	28	True	1756.57507324	1676.47668457	59.4978866577	53.213508606	17.2394161224	0.447315064638	126885.0
Cq0001.00	SHAPES_DATA	2142.0	2134.5	1.00351370344	175.923879981	54	53	52	2433.2464986	1648.9178338	32	True	2433.16455078	1648.87316895	51.9422340393	51.0569343567	122.033973694	0.183840583031	126885.0
Cq0001.00	SHAPES_DATA	2254.0	2255.5	0.999334958989	183.095452905	56	54	55	1587.24489796	1647.64906832	27	True	1587.25878906	1647.67321777	54.0832519531	51.4843063354	124.308761597	0.306267587197	126885.0
Cq0001.00	SHAPES_DATA	2798.0	2795.5	1.0008942944	204.066015363	60	63	62	2365.93674053	1647.34167262	26	True	2365.92285156	1647.34765625	60.7735290527	57.1466178894	166.449157715	0.340289077032	126885.0
Cq0001.00	SHAPES_DATA	3176.0	3160.0	1.00506329114	214.066015363	63	66	62	626.444269521	1638.29219144	31	True	626.445922852	1638.28918457	65.5754318237	59.9630661011	32.7170295715	0.404781156224	126885.0
Cq0001.00	SHAPES_DATA	3007.0	3010.5	0.998837402425	209.823374748	65	60	62	3423.81476555	1630.17126704	24	True	3423.78295898	1630.18579102	62.7460136414	59.457321167	71.6937484741	0.319497174242	126885.0
Cq0001.00	SHAPES_DATA	3166.0	3156.5	1.0030096626	215.823374748	64	64	58	1354.25615919	1626.64655717	27	True	1354.24816895	1626.66687012	63.921333313	61.3786811829	179.842391968	0.279237157728	126885.0
